onset	duration	sample	trial_type	distance_from_previous	block.thisRepN	block.thisTrialN	block.thisN	block.thisIndex	reps.thisRepN	reps.thisTrialN	reps.thisN	reps.thisIndex	afrec_start	rec_start	rec_start_egi	key_resp.keys	key_resp.rt	wait_time_text.started	wait_time_text.stopped	therm_loca_text.started	subResponse	keyResp.keys	keyResp.rt	ITI_wait	wait_trigger	loca_thermode	Hz_condition	temp_condition	temp_valeur	text.started	text.stopped	therm_loca_text.stopped	participant	brightness	num_part	low	high	com_svr	com_thermode	com_eeg	date	expName	psychopyVersion	frameRate	Unnamed: 40	trial	file	step	index	time	type	temp1	temp2	temp3	temp4	temp5	time_sync
2478.114	0	1239057	20/Hi	5.688000000000102	5	0	5	0	12.0	0.0	12.0	0.0						2541.09783910001	2546.112256200009	2546.112256200009	6.5	['6', 'a', '5', 'return']	[3.4847881000023335, 3.988419300003443, 4.139798499993049, 5.300033699997584]	5.01	5.83	0.0	20hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		93	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step91	11717	1212.621	STIMULATE	48.5	48.4	48.4	48.4	48.8	2484.169
2489.86	0	1244930	wait	12.49200000000019	5	0	5	0	13.0	0.0	13.0	0.0						2564.431814800002	2571.9633220999967	2571.9633220999967	6.0	['6', 'return']	[2.041462399996817, 2.6426119999960065]	7.53	5.23	1.0	10hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		94	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step93	11926	1237.728	STIMULATE	48.6	48.4	48.4	48.4	48.7	2509.276
2497.384	0	1248692	10hz	7.5219999999999345	5	0	5	0	13.0	0.0	13.0	0.0						2564.431814800002	2571.9633220999967	2571.9633220999967	6.0	['6', 'return']	[2.041462399996817, 2.6426119999960065]	7.53	5.23	1.0	10hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		94	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step93	11926	1237.728	STIMULATE	48.6	48.4	48.4	48.4	48.7	2509.276
2503.368	0	1251684	10/Hi	5.092000000000098	5	0	5	0	13.0	0.0	13.0	0.0						2564.431814800002	2571.9633220999967	2571.9633220999967	6.0	['6', 'return']	[2.041462399996817, 2.6426119999960065]	7.53	5.23	1.0	10hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		94	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step93	11926	1237.728	STIMULATE	48.6	48.4	48.4	48.4	48.7	2509.276
2513.048	0	1256524	wait	10.427999999999884	5	0	5	0	14.0	0.0	14.0	0.0						2587.6218724000064	2594.487052800003	2594.487052800003	2.0	['2', 'return']	[3.053899200007436, 3.822058500009007]	6.86	5.98	2.0	40hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		95	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step95	12122	1261.086	STIMULATE	47.0	46.9	46.9	46.9	47.2	2532.634
2519.908	0	1259954	40hz	6.855999999999767	5	0	5	0	14.0	0.0	14.0	0.0						2587.6218724000064	2594.487052800003	2594.487052800003	2.0	['2', 'return']	[3.053899200007436, 3.822058500009007]	6.86	5.98	2.0	40hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		95	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step95	12122	1261.086	STIMULATE	47.0	46.9	46.9	46.9	47.2	2532.634
2526.64	0	1263320	40/Lo	5.842000000000098	5	0	5	0	14.0	0.0	14.0	0.0						2587.6218724000064	2594.487052800003	2594.487052800003	2.0	['2', 'return']	[3.053899200007436, 3.822058500009007]	6.86	5.98	2.0	40hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		95	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step95	12122	1261.086	STIMULATE	47.0	46.9	46.9	46.9	47.2	2532.634
2536.752	0	1268376	wait	10.858000000000175	5	0	5	0	15.0	0.0	15.0	0.0						2611.3261820000043	2617.7365452000085	2617.7365452000085	2.0	['2', 'return']	[3.584935199993197, 4.600187999996706]	6.4	5.77	3.0	20hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		96	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step97	12314	1284.091	STIMULATE	46.9	46.9	46.9	46.9	46.9	2555.639
2543.152	0	1271576	20hz	6.3960000000001855	5	0	5	0	15.0	0.0	15.0	0.0						2611.3261820000043	2617.7365452000085	2617.7365452000085	2.0	['2', 'return']	[3.584935199993197, 4.600187999996706]	6.4	5.77	3.0	20hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		96	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step97	12314	1284.091	STIMULATE	46.9	46.9	46.9	46.9	46.9	2555.639
2549.672	0	1274836	20/Lo	5.619999999999891	5	0	5	0	15.0	0.0	15.0	0.0						2611.3261820000043	2617.7365452000085	2617.7365452000085	2.0	['2', 'return']	[3.584935199993197, 4.600187999996706]	6.4	5.77	3.0	20hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		96	sub-pilot012_SVR_EEG_block4-6.protocol.csv	step97	12314	1284.091	STIMULATE	46.9	46.9	46.9	46.9	46.9	2555.639
2666.838	0	1333419	wait	117.91400000000021	6	0	6	0	0.0	0.0	0.0	0.0				p	1.4578158000076655	2741.4109317999973	2748.532202900009	2748.532202900009	3.0	['3', 'return']	[2.4479520000022603, 3.041267299995525]	7.12	6.48	0.0	40hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		97	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step3	1145	114.32	STIMULATE	47.2	46.9	46.9	46.9	47.2	2687.029
2673.952	0	1336976	40hz	7.11200000000008	6	0	6	0	0.0	0.0	0.0	0.0				p	1.4578158000076655	2741.4109317999973	2748.532202900009	2748.532202900009	3.0	['3', 'return']	[2.4479520000022603, 3.041267299995525]	7.12	6.48	0.0	40hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		97	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step3	1145	114.32	STIMULATE	47.2	46.9	46.9	46.9	47.2	2687.029
2681.186	0	1340593	40/Lo	6.342000000000098	6	0	6	0	0.0	0.0	0.0	0.0				p	1.4578158000076655	2741.4109317999973	2748.532202900009	2748.532202900009	3.0	['3', 'return']	[2.4479520000022603, 3.041267299995525]	7.12	6.48	0.0	40hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		97	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step3	1145	114.32	STIMULATE	47.2	46.9	46.9	46.9	47.2	2687.029
2690.014	0	1345007	wait	9.576000000000022	6	0	6	0	1.0	0.0	1.0	0.0						2764.587232500009	2772.048720100007	2772.048720100007	4.0	['4', 'return']	[2.2679572999913944, 2.8032128999911947]	7.46	5.65	1.0	controle	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		98	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step5	1373	136.957	STIMULATE	48.6	48.4	48.4	48.4	48.6	2709.666
2697.468	0	1348734	CNhz	7.451999999999771	6	0	6	0	1.0	0.0	1.0	0.0						2764.587232500009	2772.048720100007	2772.048720100007	4.0	['4', 'return']	[2.2679572999913944, 2.8032128999911947]	7.46	5.65	1.0	controle	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		98	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step5	1373	136.957	STIMULATE	48.6	48.4	48.4	48.4	48.6	2709.666
2703.87	0	1351935	CN/Hi	5.5099999999997635	6	0	6	0	1.0	0.0	1.0	0.0						2764.587232500009	2772.048720100007	2772.048720100007	4.0	['4', 'return']	[2.2679572999913944, 2.8032128999911947]	7.46	5.65	1.0	controle	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		98	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step5	1373	136.957	STIMULATE	48.6	48.4	48.4	48.4	48.6	2709.666
2713.294	0	1356647	wait	10.170000000000073	6	0	6	0	2.0	0.0	2.0	0.0						2787.8678199999995	2793.405144300006	2793.405144300006	2.0	['2', 'return']	[2.2951447000086773, 3.0794125000102213]	5.53	5.71	2.0	40hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		99	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step7	1589	158.371	STIMULATE	47.2	46.8	46.9	46.9	47.2	2731.08
2718.826	0	1359413	40hz	5.5300000000002	6	0	6	0	2.0	0.0	2.0	0.0						2787.8678199999995	2793.405144300006	2793.405144300006	2.0	['2', 'return']	[2.2951447000086773, 3.0794125000102213]	5.53	5.71	2.0	40hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		99	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step7	1589	158.371	STIMULATE	47.2	46.8	46.9	46.9	47.2	2731.08
2725.288	0	1362644	40/Lo	5.572000000000116	6	0	6	0	2.0	0.0	2.0	0.0						2787.8678199999995	2793.405144300006	2793.405144300006	2.0	['2', 'return']	[2.2951447000086773, 3.0794125000102213]	5.53	5.71	2.0	40hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		99	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step7	1589	158.371	STIMULATE	47.2	46.8	46.9	46.9	47.2	2731.08
2734.93	0	1367465	wait	10.389999999999873	6	0	6	0	3.0	0.0	3.0	0.0						2809.505426200005	2814.725988799997	2814.725988799997	4.5	['4', 'a', '5', 'return']	[2.749130600001081, 3.052811000001384, 3.221032400004333, 4.661153200009721]	5.22	5.08	3.0	40hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		100	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step9	1799	179.116	STIMULATE	48.7	48.4	48.4	48.5	48.4	2751.8250000000003
2740.146	0	1370073	40hz	5.211999999999989	6	0	6	0	3.0	0.0	3.0	0.0						2809.505426200005	2814.725988799997	2814.725988799997	4.5	['4', 'a', '5', 'return']	[2.749130600001081, 3.052811000001384, 3.221032400004333, 4.661153200009721]	5.22	5.08	3.0	40hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		100	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step9	1799	179.116	STIMULATE	48.7	48.4	48.4	48.5	48.4	2751.8250000000003
2745.978	0	1372989	40/Hi	4.940000000000055	6	0	6	0	3.0	0.0	3.0	0.0						2809.505426200005	2814.725988799997	2814.725988799997	4.5	['4', 'a', '5', 'return']	[2.749130600001081, 3.052811000001384, 3.221032400004333, 4.661153200009721]	5.22	5.08	3.0	40hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		100	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step9	1799	179.116	STIMULATE	48.7	48.4	48.4	48.5	48.4	2751.8250000000003
2757.832	0	1378916	wait	12.601999999999862	6	0	6	0	4.0	0.0	4.0	0.0						2832.408228600005	2838.882957000009	2838.882957000009	5.0	['5', 'return']	[2.289029200008372, 2.9608603000087896]	6.47	5.2	0.0	controle	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		101	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step11	2043	203.36	STIMULATE	48.5	48.4	48.4	48.5	48.8	2776.069
2764.304	0	1382152	CNhz	6.468000000000302	6	0	6	0	4.0	0.0	4.0	0.0						2832.408228600005	2838.882957000009	2838.882957000009	5.0	['5', 'return']	[2.289029200008372, 2.9608603000087896]	6.47	5.2	0.0	controle	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		101	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step11	2043	203.36	STIMULATE	48.5	48.4	48.4	48.5	48.8	2776.069
2770.252	0	1385126	CN/Hi	5.057999999999993	6	0	6	0	4.0	0.0	4.0	0.0						2832.408228600005	2838.882957000009	2838.882957000009	5.0	['5', 'return']	[2.289029200008372, 2.9608603000087896]	6.47	5.2	0.0	controle	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		101	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step11	2043	203.36	STIMULATE	48.5	48.4	48.4	48.5	48.8	2776.069
2780.288	0	1390144	wait	10.784000000000106	6	0	6	0	5.0	0.0	5.0	0.0						2854.861843200008	2860.925993900004	2860.925993900004	3.0	['3', 'return']	[2.2532227999909082, 2.8448411999997916]	6.06	5.17	1.0	20hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		102	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step13	2265	225.375	STIMULATE	47.0	46.9	46.9	46.9	47.1	2798.0840000000003
2786.346	0	1393173	20hz	6.05600000000004	6	0	6	0	5.0	0.0	5.0	0.0						2854.861843200008	2860.925993900004	2860.925993900004	3.0	['3', 'return']	[2.2532227999909082, 2.8448411999997916]	6.06	5.17	1.0	20hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		102	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step13	2265	225.375	STIMULATE	47.0	46.9	46.9	46.9	47.1	2798.0840000000003
2792.268	0	1396134	20/Lo	5.0300000000002	6	0	6	0	5.0	0.0	5.0	0.0						2854.861843200008	2860.925993900004	2860.925993900004	3.0	['3', 'return']	[2.2532227999909082, 2.8448411999997916]	6.06	5.17	1.0	20hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		102	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step13	2265	225.375	STIMULATE	47.0	46.9	46.9	46.9	47.1	2798.0840000000003
2802.212	0	1401106	wait	10.692000000000007	6	0	6	0	6.0	0.0	6.0	0.0						2876.788113500006	2884.427851200002	2884.427851200002	4.0	['4', 'return']	[2.6468332999938866, 4.446360299989465]	7.64	5.58	2.0	20hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		103	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step15	2507	249.313	STIMULATE	48.7	48.4	48.4	48.4	48.8	2822.022
2809.848	0	1404924	20hz	7.632000000000062	6	0	6	0	6.0	0.0	6.0	0.0						2876.788113500006	2884.427851200002	2884.427851200002	4.0	['4', 'return']	[2.6468332999938866, 4.446360299989465]	7.64	5.58	2.0	20hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		103	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step15	2507	249.313	STIMULATE	48.7	48.4	48.4	48.4	48.8	2822.022
2816.18	0	1408090	20/Hi	5.440000000000055	6	0	6	0	6.0	0.0	6.0	0.0						2876.788113500006	2884.427851200002	2884.427851200002	4.0	['4', 'return']	[2.6468332999938866, 4.446360299989465]	7.64	5.58	2.0	20hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		103	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step15	2507	249.313	STIMULATE	48.7	48.4	48.4	48.4	48.8	2822.022
2827.32	0	1413660	wait	11.888000000000375	6	0	6	0	7.0	0.0	7.0	0.0						2901.895188000009	2907.0027756000054	2907.0027756000054	5.0	['5', 'return']	[2.530776599989622, 3.2343502000003355]	5.1	5.29	3.0	20hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		104	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step17	2731	271.522	STIMULATE	48.6	48.4	48.4	48.5	48.5	2844.231
2832.422	0	1416211	20hz	5.099999999999909	6	0	6	0	7.0	0.0	7.0	0.0						2901.895188000009	2907.0027756000054	2907.0027756000054	5.0	['5', 'return']	[2.530776599989622, 3.2343502000003355]	5.1	5.29	3.0	20hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		104	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step17	2731	271.522	STIMULATE	48.6	48.4	48.4	48.5	48.5	2844.231
2838.46	0	1419230	20/Hi	5.148000000000138	6	0	6	0	7.0	0.0	7.0	0.0						2901.895188000009	2907.0027756000054	2907.0027756000054	5.0	['5', 'return']	[2.530776599989622, 3.2343502000003355]	5.1	5.29	3.0	20hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		104	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step17	2731	271.522	STIMULATE	48.6	48.4	48.4	48.5	48.5	2844.231
2848.676	0	1424338	wait	10.963999999999942	6	0	6	0	8.0	0.0	8.0	0.0						2923.2519477000023	2929.2111865000043	2929.2111865000043	6.5	['6', 'a', '5', 'return']	[2.3435379000002285, 2.6949784999887925, 2.862891699987813, 3.678696699993452]	5.96	5.53	0.0	controle	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		105	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step19	2958	294.062	STIMULATE	48.7	48.4	48.4	48.5	48.7	2866.771
2854.632	0	1427316	CNhz	5.954000000000178	6	0	6	0	8.0	0.0	8.0	0.0						2923.2519477000023	2929.2111865000043	2929.2111865000043	6.5	['6', 'a', '5', 'return']	[2.3435379000002285, 2.6949784999887925, 2.862891699987813, 3.678696699993452]	5.96	5.53	0.0	controle	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		105	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step19	2958	294.062	STIMULATE	48.7	48.4	48.4	48.5	48.7	2866.771
2860.914	0	1430457	CN/Hi	5.39200000000028	6	0	6	0	8.0	0.0	8.0	0.0						2923.2519477000023	2929.2111865000043	2929.2111865000043	6.5	['6', 'a', '5', 'return']	[2.3435379000002285, 2.6949784999887925, 2.862891699987813, 3.678696699993452]	5.96	5.53	0.0	controle	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		105	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step19	2958	294.062	STIMULATE	48.7	48.4	48.4	48.5	48.7	2866.771
2871.332	0	1435666	wait	11.165999999999713	6	0	6	0	9.0	0.0	9.0	0.0						2945.907445100005	2953.105299100004	2953.105299100004	2.0	['2', 'return']	[2.42750089999754, 3.5467824999941513]	7.19	5.06	1.0	40hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		106	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step21	3194	317.483	STIMULATE	47.2	46.9	46.9	46.9	47.1	2890.192
2878.524	0	1439262	40hz	7.190000000000055	6	0	6	0	9.0	0.0	9.0	0.0						2945.907445100005	2953.105299100004	2953.105299100004	2.0	['2', 'return']	[2.42750089999754, 3.5467824999941513]	7.19	5.06	1.0	40hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		106	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step21	3194	317.483	STIMULATE	47.2	46.9	46.9	46.9	47.1	2890.192
2884.334	0	1442167	40/Lo	4.919999999999618	6	0	6	0	9.0	0.0	9.0	0.0						2945.907445100005	2953.105299100004	2953.105299100004	2.0	['2', 'return']	[2.42750089999754, 3.5467824999941513]	7.19	5.06	1.0	40hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		106	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step21	3194	317.483	STIMULATE	47.2	46.9	46.9	46.9	47.1	2890.192
2895.092	0	1447546	wait	11.506000000000313	6	0	6	0	10.0	0.0	10.0	0.0						2969.667964200009	2975.3624472000083	2975.3624472000083	4.0	['4', 'return']	[2.447490199992899, 3.1683962999959476]	5.69	6.48	2.0	10hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		107	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step23	3433	341.126	STIMULATE	48.7	48.4	48.4	48.4	48.6	2913.835
2900.782	0	1450391	10hz	5.688000000000102	6	0	6	0	10.0	0.0	10.0	0.0						2969.667964200009	2975.3624472000083	2975.3624472000083	4.0	['4', 'return']	[2.447490199992899, 3.1683962999959476]	5.69	6.48	2.0	10hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		107	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step23	3433	341.126	STIMULATE	48.7	48.4	48.4	48.4	48.6	2913.835
2908.018	0	1454009	10/Hi	0.0	6	0	6	0	10.0	0.0	10.0	0.0						2969.667964200009	2975.3624472000083	2975.3624472000083	4.0	['4', 'return']	[2.447490199992899, 3.1683962999959476]	5.69	6.48	2.0	10hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		107	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step23	3433	341.126	STIMULATE	48.7	48.4	48.4	48.4	48.6	2913.835
2916.976	0	1458488	wait	9.708000000000084	6	0	6	0	11.0	0.0	11.0	0.0						2991.551672600006	2997.837002500004	2997.837002500004	1.0	['1', 'return']	[1.8845214000029955, 2.61315440000908]	6.28	5.29	3.0	10hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		108	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step25	3648	362.446	STIMULATE	47.1	46.9	46.9	46.9	46.9	2935.155
2923.258	0	1461629	10hz	0.0	6	0	6	0	11.0	0.0	11.0	0.0						2991.551672600006	2997.837002500004	2997.837002500004	1.0	['1', 'return']	[1.8845214000029955, 2.61315440000908]	6.28	5.29	3.0	10hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		108	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step25	3648	362.446	STIMULATE	47.1	46.9	46.9	46.9	46.9	2935.155
2929.298	0	1464649	10/Lo	5.1479999999996835	6	0	6	0	11.0	0.0	11.0	0.0						2991.551672600006	2997.837002500004	2997.837002500004	1.0	['1', 'return']	[1.8845214000029955, 2.61315440000908]	6.28	5.29	3.0	10hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		108	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step25	3648	362.446	STIMULATE	47.1	46.9	46.9	46.9	46.9	2935.155
2938.896	0	1469448	wait	10.346000000000004	6	0	6	0	12.0	0.0	12.0	0.0						3013.4710227000032	3020.104661899997	3020.104661899997	2.0	['2', 'return']	[2.0825438000028953, 2.8426982999953907]	6.63	5.92	0.0	10hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		109	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step27	3879	385.399	STIMULATE	47.1	46.9	46.9	46.9	47.2	2958.108
2945.524	0	1472762	10hz	6.625999999999749	6	0	6	0	12.0	0.0	12.0	0.0						3013.4710227000032	3020.104661899997	3020.104661899997	2.0	['2', 'return']	[2.0825438000028953, 2.8426982999953907]	6.63	5.92	0.0	10hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		109	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step27	3879	385.399	STIMULATE	47.1	46.9	46.9	46.9	47.2	2958.108
